Area,Item,Year,Area_Harvested_ha,Production_ton,Yield_kg_ha
Algeria,"Peas, green",2022,36658.0,203460.2,5550.2
Algeria,"Peas, green",2023,39074.0,211552.43,5414.1
Algeria,Pomelos and grapefruits,2019,73.0,1691.0,23164.4
Algeria,Pomelos and grapefruits,2020,73.0,1722.0,23589.0
Algeria,Pomelos and grapefruits,2021,74.0,1814.0,24513.5
Algeria,Pomelos and grapefruits,2022,71.0,1776.47,25170.6
Algeria,Pomelos and grapefruits,2023,66.0,1708.72,25720.1
Algeria,Potatoes,2019,157864.0,5020249.0,31801.1
Algeria,Potatoes,2020,149465.0,4659482.0,31174.4
Algeria,Potatoes,2021,136855.0,4360880.0,31864.9
Algeria,Potatoes,2022,132624.0,4356127.74,32845.8
Algeria,Potatoes,2023,137747.0,4632151.71,33627.9
Algeria,Quinces,2019,1617.0,12746.0,7882.5
Algeria,Quinces,2020,1615.0,11748.0,7274.3
Algeria,Quinces,2021,1203.0,8538.0,7097.3
Algeria,Quinces,2022,1269.0,8852.98,6974.1
Algeria,Quinces,2023,1526.0,11098.94,7273.5
Algeria,Rape or colza seed,2019,11979.0,23288.76,1944.2
Algeria,Rape or colza seed,2020,11901.0,23133.28,1943.8
Algeria,Rape or colza seed,2021,11855.0,23044.39,1943.9
Algeria,Rape or colza seed,2022,11912.0,23155.48,1943.9
Algeria,Rape or colza seed,2023,11889.0,23111.05,1943.9
Algeria,Raw hides and skins of goats or kids,2019,171281.03645017848,6720.0,37.0
Algeria,Raw hides and skins of goats or kids,2020,171281.03645017848,7400.54,41.0
Algeria,Raw hides and skins of goats or kids,2021,171281.03645017848,7667.72,42.0
Algeria,Raw hides and skins of goats or kids,2022,171281.03645017848,7774.57,42.0
Algeria,Raw hides and skins of goats or kids,2023,171281.03645017848,7779.57,42.0
Algeria,Raw milk of goats,2019,171281.03645017848,326481.0,1127.0
Algeria,Raw milk of goats,2020,171281.03645017848,332793.0,1172.0
Algeria,Raw milk of goats,2021,171281.03645017848,314117.0,1067.0
Algeria,Raw milk of goats,2022,171281.03645017848,324463.67,1153.0
Algeria,Raw milk of goats,2023,171281.03645017848,323791.22,1153.0
Algeria,Rice,2019,172.0,308.07,1788.9
Algeria,Rice,2020,172.0,308.47,1791.0
Algeria,Rice,2021,171.0,305.92,1790.0
Algeria,Rice,2022,172.0,307.49,1789.9
Algeria,Rice,2023,172.0,307.29,1790.3
Algeria,Sorghum,2019,132.0,927.0,7022.7
Algeria,Sorghum,2020,68.0,256.0,3764.7
Algeria,Sorghum,2021,105.0,386.0,3676.2
Algeria,Sorghum,2022,120.0,951.17,7922.1
Algeria,Sorghum,2023,195.0,940.5,4821.2
Algeria,Sunflower seed,2019,199.0,89.86,452.6
Algeria,Sunflower seed,2020,202.0,87.82,435.8
Algeria,Sunflower seed,2021,198.0,88.5,446.0
Algeria,Sunflower seed,2022,200.0,88.72,444.7
Algeria,Sunflower seed,2023,200.0,88.35,442.1
Algeria,"Tangerines, mandarins, clementines",2019,13597.0,295250.0,21714.3
Algeria,"Tangerines, mandarins, clementines",2020,14223.0,302476.0,21266.7
Algeria,"Tangerines, mandarins, clementines",2021,14808.0,290424.0,19612.6
Algeria,"Tangerines, mandarins, clementines",2022,14258.0,297569.13,20870.7
Algeria,"Tangerines, mandarins, clementines",2023,14218.0,317301.14,22317.2
Algeria,Tomatoes,2019,24996.0,1477878.0,59124.6
Algeria,Tomatoes,2020,26311.0,1635616.3,62164.7
Algeria,Tomatoes,2021,25755.0,1641636.0,63740.8
Algeria,Tomatoes,2022,24928.0,1653903.79,66347.7
Algeria,Tomatoes,2023,24186.0,1682041.85,69547.5
Algeria,Triticale,2019,30.0,62.0,2066.7
Algeria,Triticale,2020,261.0,269.0,1030.7
Algeria,Triticale,2021,379.0,615.0,1622.7
Algeria,Triticale,2022,326.0,539.88,1657.3
Algeria,Triticale,2023,173.0,304.81,1764.5
Algeria,Watermelons,2019,62673.0,2206866.0,35212.4
Algeria,Watermelons,2020,61000.0,2286809.1,37488.4
Algeria,Watermelons,2021,59462.0,2075874.0,34910.7
Algeria,Watermelons,2022,55834.0,2074242.92,37150.1
Algeria,Watermelons,2023,63258.0,2507140.41,39633.7
Algeria,Wheat,2019,1974987.0,3876876.0,1963.0
Algeria,Wheat,2020,1848083.0,3106754.0,1681.1
Algeria,Wheat,2021,1368702.0,2168386.0,1584.3
Algeria,Wheat,2022,1800000.0,3000000.0,1666.7
Algeria,Wheat,2023,1800000.0,2500000.0,1388.9
Angola,Avocados,2019,4400.0,51910.0,11797.7
Angola,Avocados,2020,4449.0,52488.0,11797.5
Angola,Avocados,2021,4476.0,53271.0,11900.5
Angola,Avocados,2022,4618.0,55119.0,11936.7
Angola,Avocados,2023,4887.0,58231.0,11915.5
Angola,Bananas,2019,162156.0,4036959.0,24895.5
Angola,Bananas,2020,165191.0,4204538.0,25452.6
Angola,Bananas,2021,169971.0,4345799.0,25567.9
Angola,Bananas,2022,172102.0,4589099.0,26665.0
Angola,Bananas,2023,177979.0,4893686.0,27495.8
Angola,"Beer of barley, malted",2019,171281.03645017848,900000.0,12705.65079886103
Angola,"Beer of barley, malted",2020,171281.03645017848,900000.0,12705.65079886103
Angola,"Beer of barley, malted",2021,171281.03645017848,1100000.0,12705.65079886103
Angola,"Beer of barley, malted",2022,171281.03645017848,1200000.0,12705.65079886103
Angola,Cabbages,2019,10000.0,293698.0,29369.8
Angola,Cabbages,2020,10337.0,304255.0,29432.2
Angola,Cabbages,2021,8995.0,264811.0,29439.3
Angola,Cabbages,2022,9314.0,274232.0,29444.5
Angola,Cabbages,2023,9670.0,284733.0,29444.5
Angola,Carrots and turnips,2019,7500.0,138581.0,18477.5
Angola,Carrots and turnips,2020,7811.0,144240.0,18466.4
Angola,Carrots and turnips,2021,8103.0,149221.0,18415.3
Angola,Carrots and turnips,2022,8367.0,154188.0,18428.5
Angola,Carrots and turnips,2023,8632.0,159173.0,18439.4
Angola,"Cassava, fresh",2019,945328.0,9000432.0,9521.0
Angola,"Cassava, fresh",2020,965264.0,9592870.0,9938.1
Angola,"Cassava, fresh",2021,1016913.0,9866553.0,9702.5
Angola,"Cassava, fresh",2022,1038833.0,10547506.0,10153.2
Angola,"Cassava, fresh",2023,1119071.0,11240420.0,10044.4
Angola,Castor oil seeds,2019,16123.0,4138.24,256.7
Angola,Castor oil seeds,2020,16301.0,4179.23,256.4
Angola,Castor oil seeds,2021,16350.0,4180.51,255.7
Angola,Castor oil seeds,2022,16421.0,4196.3,255.5
Angola,Castor oil seeds,2023,16496.0,4213.27,255.4
Angola,Cocoa beans,2019,2834.0,463.57,163.5
Angola,Cocoa beans,2020,2833.0,456.16,161.0
Angola,Cocoa beans,2021,2835.0,458.98,161.9
Angola,Cocoa beans,2022,2835.0,459.57,162.1
Angola,Cocoa beans,2023,2834.0,458.24,161.7
Angola,Millet,2019,233362.0,51905.92,222.4
Angola,Millet,2020,252708.0,55000.0,217.6
Angola,Millet,2021,160000.0,35000.0,218.8
Angola,Millet,2022,150000.0,35000.0,233.3
Angola,Millet,2023,150000.0,30000.0,200.0
Angola,Palm kernels,2019,171281.03645017848,23765.79,12705.65079886103
Angola,Palm kernels,2020,171281.03645017848,24630.0,12705.65079886103
Angola,Palm kernels,2021,171281.03645017848,25494.21,12705.65079886103
Angola,Palm kernels,2022,171281.03645017848,26358.42,12705.65079886103
Angola,Pineapples,2019,35416.0,574155.0,16211.7
Angola,Pineapples,2020,36212.0,637630.0,17608.3
Angola,Pineapples,2021,36794.0,663263.0,18026.4
Angola,Pineapples,2022,36946.0,710530.0,19231.6
Angola,Pineapples,2023,38067.0,759158.0,19942.9
Angola,Potatoes,2019,63963.0,455249.0,7117.4
Angola,Potatoes,2020,66789.0,480560.0,7195.2
Angola,Potatoes,2021,67644.0,485371.0,7175.4
Angola,Potatoes,2022,68040.0,502204.0,7381.0
Angola,Potatoes,2023,71056.0,501623.0,7059.6
Angola,Raw hides and skins of goats or kids,2019,171281.03645017848,1119.05,9.0
Angola,Raw hides and skins of goats or kids,2020,171281.03645017848,1246.86,10.0
Angola,Raw hides and skins of goats or kids,2021,171281.03645017848,1248.36,10.0
Angola,Raw hides and skins of goats or kids,2022,171281.03645017848,1254.1,10.0
Angola,Raw hides and skins of goats or kids,2023,171281.03645017848,1260.29,10.0
Angola,Rice,2019,8467.0,10102.0,1193.1
Angola,Rice,2020,8539.0,10567.0,1237.5
Angola,Rice,2021,8572.0,10514.0,1226.6
Angola,Rice,2022,8572.0,10563.0,1232.3
Angola,Rice,2023,33983.0,39830.0,1172.1
Angola,Sesame seed,2019,12210.0,3186.25,260.9
Angola,Sesame seed,2020,12456.0,3243.17,260.4
Angola,Sesame seed,2021,12410.0,3222.47,259.7
Angola,Sesame seed,2022,12475.0,3235.32,259.4
Angola,Sesame seed,2023,12539.0,3248.18,259.0
Angola,"Sisal, raw",2019,530.0,568.1,1072.1
Angola,"Sisal, raw",2020,514.0,545.61,1061.6
Angola,"Sisal, raw",2021,510.0,548.36,1075.4
Angola,"Sisal, raw",2022,508.0,548.98,1079.8
Angola,"Sisal, raw",2023,507.0,549.59,1084.1
Angola,Sorghum,2019,145862.0,32257.0,221.1
Angola,Sorghum,2020,153097.0,34991.0,228.6
Angola,Sorghum,2021,151829.0,34447.0,226.9
Angola,Sorghum,2022,152302.0,35551.0,233.4
Angola,Sorghum,2023,138312.0,30000.0,216.9
Angola,Soya beans,2019,36252.0,37350.0,1030.3
Angola,Soya beans,2020,36509.0,37961.0,1039.8
Angola,Soya beans,2021,36437.0,37317.0,1024.2
Angola,Soya beans,2022,36263.0,37374.0,1030.6
Angola,Soya beans,2023,42920.0,44640.0,1040.1
Angola,Sugar cane,2019,19331.0,755000.0,39056.3
Angola,Sugar cane,2020,21925.0,865000.0,39452.1
Angola,Sugar cane,2021,25472.0,1002000.0,39337.1
Angola,Sugar cane,2022,25714.0,1013000.0,39395.0
Angola,Sugar cane,2023,25688.0,1013442.24,39452.2
Angola,Sunflower seed,2019,17047.0,12083.84,708.8
Angola,Sunflower seed,2020,17106.0,12144.25,709.9
Angola,Sunflower seed,2021,17195.0,12199.91,709.5
Angola,Sunflower seed,2022,17266.0,12258.89,710.0
Angola,Sunflower seed,2023,17342.0,12321.7,710.5
Angola,Sweet potatoes,2019,178272.0,1680146.0,9424.6
Angola,Sweet potatoes,2020,184745.0,1749832.0,9471.6
Angola,Sweet potatoes,2021,187924.0,1788342.0,9516.3
Angola,Sweet potatoes,2022,189378.0,1873002.0,9890.3
Angola,Sweet potatoes,2023,200097.0,1997930.0,9984.8
Angola,Tomatoes,2019,55000.0,560618.0,10193.1
Angola,Tomatoes,2020,57582.0,589664.0,10240.5
Angola,Tomatoes,2021,54753.0,561666.0,10258.3
Angola,Tomatoes,2022,57350.0,587785.0,10249.1
Angola,Tomatoes,2023,74706.0,765787.0,10250.6
Angola,Wheat,2019,6302.0,5544.29,879.8
Angola,Wheat,2020,6710.0,4375.0,652.0
Angola,Wheat,2021,10063.0,9368.0,931.0
Angola,Wheat,2022,8697.0,8097.0,931.0
Angola,Wheat,2023,22472.0,20921.0,931.0
Antigua and Barbuda,Bananas,2019,24.0,21.43,878.4
Antigua and Barbuda,Bananas,2020,11.0,4.7,415.9
Antigua and Barbuda,Bananas,2021,9.0,10.09,1074.3
Antigua and Barbuda,Bananas,2022,5.0,7.04,1459.8
Antigua and Barbuda,Bananas,2023,2.0,4.83,1973.1
Antigua and Barbuda,"Beer of barley, malted",2019,171281.03645017848,2000.0,12705.65079886103
Antigua and Barbuda,"Beer of barley, malted",2020,171281.03645017848,2000.0,12705.65079886103
Antigua and Barbuda,"Beer of barley, malted",2021,171281.03645017848,2000.0,12705.65079886103
Antigua and Barbuda,"Beer of barley, malted",2022,171281.03645017848,2000.0,12705.65079886103
Antigua and Barbuda,Cabbages,2019,10.0,35.48,3562.7
Antigua and Barbuda,Cabbages,2020,1.0,1.8,1384.6
Antigua and Barbuda,Cabbages,2021,13.0,25.32,2009.5
Antigua and Barbuda,Cabbages,2022,2.0,13.18,8003.2
Antigua and Barbuda,Cabbages,2023,2.0,10.08,5751.1
Antigua and Barbuda,Cantaloupes and other melons,2019,17.0,174.17,10282.6
Antigua and Barbuda,Cantaloupes and other melons,2020,3.0,45.0,13636.4
Antigua and Barbuda,Cantaloupes and other melons,2021,18.0,83.52,4531.7
Antigua and Barbuda,Cantaloupes and other melons,2022,5.0,35.37,6700.5
Antigua and Barbuda,Cantaloupes and other melons,2023,1.0,7.76,7867.3
Antigua and Barbuda,Carrots and turnips,2019,7.0,59.25,8624.6
Antigua and Barbuda,Carrots and turnips,2020,1.0,15.0,21428.6
Antigua and Barbuda,Carrots and turnips,2021,2.0,7.84,4104.7
Antigua and Barbuda,Carrots and turnips,2022,2.0,6.08,4000.0
Antigua and Barbuda,Carrots and turnips,2023,0.0,4.95,11748.2
Antigua and Barbuda,"Cassava, fresh",2019,20.0,95.35,4846.1
Antigua and Barbuda,"Cassava, fresh",2020,9.0,51.8,6094.1
Antigua and Barbuda,"Cassava, fresh",2021,32.0,52.46,1631.2
Antigua and Barbuda,"Cassava, fresh",2022,27.0,144.21,5293.9
Antigua and Barbuda,"Cassava, fresh",2023,19.0,63.58,3277.6
Antigua and Barbuda,Cucumbers and gherkins,2019,14.0,82.1,5964.4
Antigua and Barbuda,Cucumbers and gherkins,2020,10.0,81.7,8600.0
Antigua and Barbuda,Cucumbers and gherkins,2021,18.0,73.24,4022.0
Antigua and Barbuda,Cucumbers and gherkins,2022,13.0,61.45,4674.0
Antigua and Barbuda,Cucumbers and gherkins,2023,19.0,146.05,7561.7
Antigua and Barbuda,"Green tea (not fermented), black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg",2019,171281.03645017848,16.8,12705.65079886103
Antigua and Barbuda,"Green tea (not fermented), black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg",2020,171281.03645017848,5.76,12705.65079886103
Antigua and Barbuda,"Green tea (not fermented), black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg",2021,171281.03645017848,34.8,12705.65079886103
Antigua and Barbuda,"Green tea (not fermented), black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg",2022,171281.03645017848,19.2,12705.65079886103
Antigua and Barbuda,Lemons and limes,2019,89.0,434.91,4909.0
Antigua and Barbuda,Lemons and limes,2020,90.0,429.63,4761.9
Antigua and Barbuda,Lemons and limes,2021,90.0,431.31,4767.9
Antigua and Barbuda,Lemons and limes,2022,91.0,431.95,4764.6
Antigua and Barbuda,Lemons and limes,2023,91.0,430.96,4742.7
Antigua and Barbuda,Lettuce and chicory,2020,2.0,22.8,13411.8
Antigua and Barbuda,Lettuce and chicory,2021,5.0,28.12,6021.4
Antigua and Barbuda,Lettuce and chicory,2022,4.0,28.77,6729.7
Antigua and Barbuda,Lettuce and chicory,2023,12.0,110.99,9328.1
Antigua and Barbuda,Okra,2020,12.0,28.7,2352.5
Antigua and Barbuda,Okra,2021,9.0,18.45,1946.2
Antigua and Barbuda,Okra,2022,4.0,10.61,2562.9
Antigua and Barbuda,Okra,2023,11.0,45.05,4254.9
Antigua and Barbuda,Pineapples,2019,9.0,98.66,10858.5
Antigua and Barbuda,Pineapples,2020,3.0,46.8,14625.0
Antigua and Barbuda,Pineapples,2021,3.0,35.32,14128.0
Antigua and Barbuda,Pineapples,2022,1.0,1.34,1585.5
Antigua and Barbuda,Pineapples,2023,1.0,1.36,1571.6
Antigua and Barbuda,Raw hides and skins of goats or kids,2019,171281.03645017848,0.66,39.0
Antigua and Barbuda,Raw hides and skins of goats or kids,2020,171281.03645017848,0.76,38.0
Antigua and Barbuda,Raw hides and skins of goats or kids,2021,171281.03645017848,0.73,41.0
Antigua and Barbuda,Raw hides and skins of goats or kids,2022,171281.03645017848,0.64,39.0
Antigua and Barbuda,Raw hides and skins of goats or kids,2023,171281.03645017848,0.34,38.0
Antigua and Barbuda,Sweet potatoes,2019,25.0,126.67,4990.3
Antigua and Barbuda,Sweet potatoes,2020,16.0,69.8,4474.4
Antigua and Barbuda,Sweet potatoes,2021,68.0,124.19,1817.0
Antigua and Barbuda,Sweet potatoes,2022,36.0,145.46,4009.7
Antigua and Barbuda,Sweet potatoes,2023,75.0,298.48,3958.4
Antigua and Barbuda,Taro,2019,9.0,37.57,3997.6
Antigua and Barbuda,Taro,2020,10.0,38.26,4011.2
Antigua and Barbuda,Taro,2021,9.0,37.93,4022.3
Antigua and Barbuda,Taro,2022,9.0,37.75,4032.6
Antigua and Barbuda,Taro,2023,9.0,37.59,4042.8
Antigua and Barbuda,Tomatoes,2019,8.0,53.36,6713.5
Antigua and Barbuda,Tomatoes,2020,6.0,34.7,5688.5
Antigua and Barbuda,Tomatoes,2021,21.0,71.45,3417.0
Antigua and Barbuda,Tomatoes,2022,18.0,90.5,5034.3
Antigua and Barbuda,Tomatoes,2023,9.0,80.89,8626.6
Antigua and Barbuda,Watermelons,2020,10.0,93.9,9581.6
Antigua and Barbuda,Watermelons,2021,5.0,36.74,6704.4
Antigua and Barbuda,Watermelons,2022,35.0,108.61,3087.2
Antigua and Barbuda,Watermelons,2023,28.0,139.81,5042.0
Antigua and Barbuda,Yams,2019,43.0,145.96,3390.9
Antigua and Barbuda,Yams,2020,44.0,143.19,3286.3
Antigua and Barbuda,Yams,2021,43.0,144.18,3326.1
Antigua and Barbuda,Yams,2022,43.0,144.44,3334.3
Antigua and Barbuda,Yams,2023,43.0,143.94,3315.5
Argentina,"Almonds, in shell",2019,375.0,680.62,1814.0
Argentina,"Almonds, in shell",2020,393.0,705.88,1798.4
Argentina,"Almonds, in shell",2021,397.0,709.97,1787.3
Argentina,"Almonds, in shell",2022,402.0,715.0,1779.6
Argentina,"Almonds, in shell",2023,406.0,720.12,1771.9
Argentina,Apples,2019,18034.0,547846.0,30378.5
Argentina,Apples,2020,18080.0,587000.0,32466.8
Argentina,Apples,2021,17550.0,514000.0,29287.2
Argentina,Apples,2022,15432.0,423343.0,27432.8
Argentina,Apples,2023,19463.0,528749.0,27166.8
Argentina,Apricots,2019,2378.0,27425.43,11534.9
Argentina,Apricots,2020,2382.0,27547.18,11563.9
Argentina,Apricots,2021,2375.0,27407.14,11538.4
Argentina,Apricots,2022,2381.0,27507.29,11552.3
Argentina,Apricots,2023,2387.0,27607.44,11564.3
Argentina,Artichokes,2019,1750.0,35000.0,20000.0
Argentina,Artichokes,2020,1800.0,35500.0,19722.2
Argentina,Artichokes,2021,1802.0,35638.65,19780.6
Argentina,Artichokes,2022,1567.0,31112.01,19859.3
Argentina,Artichokes,2023,1492.0,29650.78,19869.0
Argentina,Asparagus,2019,2719.0,10756.13,3956.2
Argentina,Asparagus,2020,2665.0,10541.12,3955.9
Argentina,Asparagus,2021,2681.0,10607.4,3955.9
Argentina,Asparagus,2022,2688.0,10634.88,3956.0
Argentina,Asparagus,2023,2678.0,10594.47,3955.9
Argentina,Avocados,2019,576.0,4056.69,7048.6
Argentina,Avocados,2020,576.0,4088.36,7095.9
Argentina,Avocados,2021,574.0,4093.4,7135.3
Argentina,Avocados,2022,573.0,4105.21,7166.0
Argentina,Avocados,2023,572.0,4117.03,7196.8
Argentina,Bananas,2019,8405.0,176605.24,21011.3
Argentina,Bananas,2020,8412.0,176637.34,20999.4
Argentina,Bananas,2021,8417.0,176347.88,20952.6
Argentina,Bananas,2022,8422.0,176512.08,20959.4
Argentina,Bananas,2023,8427.0,176676.28,20966.3
Argentina,Barley,2019,1121449.0,3784823.0,3374.9
Argentina,Barley,2020,1078835.0,3612804.0,3348.8
Argentina,Barley,2021,1006503.0,4036130.0,4010.1
Argentina,Barley,2022,1335623.0,5279608.0,3952.9
Argentina,Barley,2023,1589966.0,4695914.0,2953.5
Argentina,"Beer of barley, malted",2019,171281.03645017848,1955900.0,12705.65079886103
Argentina,"Beer of barley, malted",2020,171281.03645017848,1782300.0,12705.65079886103
Argentina,"Beer of barley, malted",2021,171281.03645017848,1908700.0,12705.65079886103
Argentina,"Beer of barley, malted",2022,171281.03645017848,2043500.0,12705.65079886103
Argentina,Canary seed,2019,26708.0,41137.0,1540.3
Argentina,Canary seed,2020,14754.0,20544.0,1392.4
Argentina,Canary seed,2021,30272.0,44328.0,1464.3
Argentina,Canary seed,2022,27506.0,36114.0,1312.9
Argentina,Canary seed,2023,37105.0,36665.0,988.1
Argentina,Cantaloupes and other melons,2019,5002.0,80585.53,16112.1
Argentina,Cantaloupes and other melons,2020,5085.0,81252.96,15978.5
Argentina,Cantaloupes and other melons,2021,5140.0,81041.5,15766.3
Argentina,Cantaloupes and other melons,2022,5155.0,81095.88,15731.1
Argentina,Cantaloupes and other melons,2023,5170.0,81150.26,15695.8
Argentina,Carrots and turnips,2019,9130.0,290589.5,31827.1
Argentina,Carrots and turnips,2020,9101.0,294346.89,32343.9
Argentina,Carrots and turnips,2021,9000.0,300000.0,33333.3
Argentina,Carrots and turnips,2022,9018.0,300028.9,33270.8
Argentina,Carrots and turnips,2023,9103.0,302535.34,33233.9
Argentina,"Cassava, fresh",2019,19636.0,196709.55,10018.0
Argentina,"Cassava, fresh",2020,19804.0,198452.81,10020.9
Argentina,"Cassava, fresh",2021,19904.0,199477.16,10021.7
Argentina,"Cassava, fresh",2022,20049.0,200935.76,10022.4
Argentina,"Cassava, fresh",2023,20193.0,202394.36,10023.0
Argentina,Cereals n.e.c.,2019,26168.0,16850.63,643.9
Argentina,Cereals n.e.c.,2020,26330.0,16940.91,643.4
Argentina,Cereals n.e.c.,2021,26604.0,17101.49,642.8
Argentina,Cereals n.e.c.,2022,26810.0,17201.2,641.6
Argentina,Cereals n.e.c.,2023,27018.0,17300.9,640.3
Argentina,Cherries,2019,2249.0,7364.49,3274.1
Argentina,Cherries,2020,2186.0,7406.24,3387.3
Argentina,Cherries,2021,2208.0,7407.4,3355.4
Argentina,Cherries,2022,2214.0,7446.85,3362.8
Argentina,Cherries,2023,2203.0,7486.31,3398.4
Argentina,"Chick peas, dry",2019,137607.0,189860.0,1379.7
Argentina,"Chick peas, dry",2020,112549.0,177061.0,1573.2
Argentina,"Chick peas, dry",2021,78461.0,84709.0,1079.6
Argentina,"Chick peas, dry",2022,81435.0,102099.0,1253.7
Argentina,"Chick peas, dry",2023,66672.0,65934.0,988.9
Argentina,Figs,2019,270.0,864.97,3208.8
Argentina,Figs,2020,270.0,866.48,3208.5
Argentina,Figs,2021,271.0,868.42,3205.4
Argentina,Figs,2022,271.0,867.99,3203.0
Argentina,Figs,2023,271.0,867.56,3200.7
Argentina,Grapes,2019,215169.0,2519886.2,11711.2
Argentina,Grapes,2020,214798.0,2055746.0,9570.6
Argentina,Grapes,2021,211099.0,2241419.72,10617.9
Argentina,Grapes,2022,207047.0,1936803.0,9354.4
Argentina,Grapes,2023,204847.0,1455312.0,7104.4
Argentina,"Green tea (not fermented), black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg",2019,171281.03645017848,83241.0,12705.65079886103
Argentina,"Green tea (not fermented), black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg",2020,171281.03645017848,73890.0,12705.65079886103
Argentina,"Green tea (not fermented), black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg",2021,171281.03645017848,81872.0,12705.65079886103
Argentina,"Green tea (not fermented), black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg",2022,171281.03645017848,78695.0,12705.65079886103
Argentina,Lemons and limes,2019,50002.0,1676403.0,33527.0
Argentina,Lemons and limes,2020,34392.0,1150000.0,33437.8
Argentina,Lemons and limes,2021,59711.0,2015989.0,33762.4
